time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-07-21T06:55:25.250Z,33.4251667,-116.409,17.02,0.53,ml,17,182,0.1758,0.19,ci,ci37248944,2014-07-21T06:59:28.380Z,"19km N of Borrego Springs, California",earthquake
2014-07-21T06:53:29.640Z,36.0451667,-117.7666667,2.42,0.12,ml,5,196,0.01995,0.02,ci,ci37206333,2014-07-21T17:09:26.243Z,"44km N of China Lake Acres, California",earthquake
2014-07-21T06:53:07.470Z,35.7126667,-117.5821667,0.73,1.22,ml,10,128,0.1036,0.16,ci,ci37248936,2014-07-21T06:56:54.660Z,"12km NE of Ridgecrest, California",earthquake
2014-07-21T06:42:08.469Z,39.4126,-120.1853,9.3465,0.18,ml,12,108.38,0.086,0.1616,nn,nn00452631,2014-07-21T12:38:08.799Z,"9km N of Truckee, California",earthquake
2014-07-21T06:32:40.700Z,47.6805,-120.2047,4.5,0.9,Md,,133.2,0.11678099,0.09,uw,uw60823397,2014-07-21T14:35:53.669Z,"0km NNE of Entiat, Washington",earthquake
2014-07-21T06:19:52.310Z,36.0156667,-117.7923333,0.5,0.28,ml,7,131,0.03571,0.11,ci,ci37248928,2014-07-21T16:48:39.584Z,"40km N of Inyokern, California",earthquake
2014-07-21T06:12:05.700Z,40.602,-124.1177,18.4,1.8,Md,8,190.8,0.18864621,0.07,nc,nc72261371,2014-07-21T08:30:08.131Z,"3km E of Fortuna, California",earthquake
2014-07-21T06:01:01.650Z,-6.3431,152.939,26.92,4.9,mb,,82,2.273,0.73,us,usb000ruxk,2014-07-21T14:03:31.443Z,"207km S of Taron, Papua New Guinea",earthquake
2014-07-21T05:57:30.200Z,40.0013,-120.9193,9.2,1.9,Md,8,180,0.54797232,0.03,nc,nc72261366,2014-07-21T14:00:02.025Z,"7km NNW of East Quincy, California",earthquake
2014-07-21T05:49:25.800Z,18.8505,-64.3421,22,2.8,Md,6,309.6,0.50305656,0.31,pr,pr14202000,2014-07-21T13:52:01.477Z,"56km NNE of Road Town, British Virgin Islands",earthquake
2014-07-21T05:36:50.700Z,38.8085,-122.871,10.5,0.6,Md,11,129.6,0.03593261,0.16,nc,nc72261351,2014-07-21T07:39:07.629Z,"10km WNW of The Geysers, California",earthquake
2014-07-21T05:26:53.600Z,38.8125,-122.7415,2.3,1.4,Md,19,61.2,0.02694946,0.03,nc,nc72261346,2014-07-21T07:33:06.971Z,"1km SW of Cobb, California",earthquake
2014-07-21T05:25:55.500Z,19.8397,-155.8233,17.3,2.5,ml,,172.799986176001,0.1527136,0.15,hv,hv60735786,2014-07-21T21:35:30.092Z,"10km S of Waikoloa Village, Hawaii",earthquake
2014-07-21T05:20:19.810Z,33.7055,-116.8135,17.67,0.49,ml,15,152,0.08512,0.08,ci,ci37248920,2014-07-21T16:45:18.980Z,"8km ESE of Valle Vista, California",earthquake
2014-07-21T05:17:45.500Z,36.9725,-121.4588,4.3,1.8,Md,35,57.6,0.04491576,0.09,nc,nc72261341,2014-07-21T07:04:13.927Z,"10km ESE of Gilroy, California",earthquake
2014-07-21T05:12:32.000Z,61.5212,-150.0931,35.3,1.9,ml,,,,0.66,ak,ak11333329,2014-07-21T05:35:33.932Z,"7km W of Big Lake, Alaska",earthquake
2014-07-21T04:53:16.500Z,33.486,-116.4701667,17.16,0.68,ml,16,102,0.1107,0.23,ci,ci37248912,2014-07-21T04:57:23.800Z,"20km ESE of Anza, California",earthquake
2014-07-21T04:43:42.000Z,60.4023,-140.2706,10.2,1.9,ml,,,,0.55,ak,ak11333321,2014-07-21T07:27:33.234Z,"100km NNW of Yakutat, Alaska",earthquake
2014-07-21T04:38:10.060Z,32.9255,-116.2726667,12.55,1.04,ml,14,85,0.0197,0.19,ci,ci37248904,2014-07-21T04:42:11.880Z,"26km ENE of Pine Valley, California",earthquake
2014-07-21T04:31:20.840Z,33.4675,-116.9308333,2.33,0.74,ml,15,144,0.1271,0.22,ci,ci37248896,2014-07-21T04:35:20.800Z,"6km WNW of Aguanga, California",earthquake
2014-07-21T04:26:35.900Z,37.63,-118.8797,8.1,1.4,Md,18,75.6,0.01796631,0.04,nc,nc72261311,2014-07-21T06:08:07.979Z,"8km ESE of Mammoth Lakes, California",earthquake
2014-07-21T04:26:26.000Z,59.7397,-152.1813,13.9,1.6,ml,,,,0.52,ak,ak11333317,2014-07-21T04:50:22.162Z,"20km WSW of Anchor Point, Alaska",earthquake
2014-07-21T04:20:49.700Z,36.965,-121.4525,3,1.7,Md,23,68.4,0.04491576,0.08,nc,nc72261306,2014-07-21T05:42:05.151Z,"11km ESE of Gilroy, California",earthquake
2014-07-21T03:57:13.400Z,37.6452,-118.8712,5.1,0.9,Md,9,122.4,0.01796631,0.13,nc,nc72261291,2014-07-21T05:13:12.067Z,"8km ESE of Mammoth Lakes, California",earthquake
2014-07-21T03:54:45.581Z,41.8291,-119.613,2.414,1.81,ml,4,228.56,0.519,0.1491,nn,nn00452626,2014-07-21T05:03:19.694Z,"72km ESE of Lakeview, Oregon",earthquake
2014-07-21T03:51:24.238Z,41.8782,-119.6101,0,2.7,ml,5,131.06,0.517,0.1426,nn,nn00452622,2014-07-21T14:33:48.434Z,"65km SE of Lakeview, Oregon",earthquake
2014-07-21T03:38:52.500Z,36.5571,-89.6085,5.9,1.5,md,9,86.3999930880005,0.05389892,0.07,nm,nm072114a,2014-07-21T15:12:25.360Z,"3km S of Lilbourn, Missouri",earthquake
2014-07-21T03:36:01.000Z,60.0274,-152.7282,99.9,2,ml,,,,0.6,ak,ak11333306,2014-07-21T04:06:39.988Z,"51km S of Redoubt Volcano, Alaska",earthquake
2014-07-21T03:30:18.000Z,60.3854,-140.475,16.3,1,ml,,,,0.58,ak,ak11333303,2014-07-21T07:27:37.276Z,"102km NNW of Yakutat, Alaska",earthquake
2014-07-21T03:29:37.000Z,57.2803,-135.9904,1,2.7,ml,,,,0.84,ak,ak11333304,2014-07-21T11:32:11.759Z,"47km WNW of Sitka, Alaska",earthquake
2014-07-21T02:55:13.090Z,32.4698333,-117.7151667,10,3.18,ml,7,321,0.5406,0.19,ci,ci37248888,2014-07-21T13:33:19.346Z,"55km WSW of Coronado, California",earthquake
2014-07-21T02:44:16.000Z,63.4124,-150.427,12.3,1.2,ml,,,,0.2,ak,ak11333294,2014-07-21T03:18:44.669Z,"73km W of Cantwell, Alaska",earthquake
2014-07-21T02:40:12.000Z,60.4256,-150.3936,51.8,2.6,ml,,,,1.06,ak,ak11333289,2014-07-21T10:42:42.545Z,"23km ESE of Sterling, Alaska",earthquake
2014-07-21T02:36:20.820Z,36.0626667,-117.5381667,2.2,1.4,ml,13,88,0.0401,0.32,ci,ci37248880,2014-07-21T02:40:09.150Z,"34km NNW of Searles Valley, California",earthquake
2014-07-21T02:35:01.700Z,46.0472,-122.3948,20.7,0.2,Md,,248.4,0.01796631,0.13,uw,uw60062908,2014-07-21T16:43:45.416Z,"15km NNE of Amboy, Washington",earthquake
2014-07-21T02:19:56.000Z,61.3424,-150.0825,19.5,1.6,ml,,,,0.41,ak,ak11333285,2014-07-21T02:53:27.057Z,"16km NW of Anchorage, Alaska",earthquake
2014-07-21T02:10:42.000Z,63.5215,-150.9017,15.8,1,ml,,,,0.41,ak,ak11333280,2014-07-21T02:53:26.146Z,"98km W of Cantwell, Alaska",earthquake
2014-07-21T02:04:21.000Z,50.0775,-178.4653,19.2,2.7,ml,,,,0.65,ak,ak11333278,2014-07-21T10:06:50.823Z,"139km SSE of Amatignak Island, Alaska",earthquake
2014-07-21T02:04:08.430Z,-49.56,-114.5356,10,4.9,mb,,118,31.858,0.59,us,usb000ruwr,2014-07-21T10:06:45.052Z,"Southern East Pacific Rise",earthquake
2014-07-21T02:03:43.300Z,38.7578,-122.7193,2.5,0.1,Md,7,97.2,0.01796631,0.01,nc,nc72261261,2014-07-21T04:17:10.752Z,"3km SE of The Geysers, California",earthquake
2014-07-21T01:55:42.000Z,62.1704,-151.3078,65.9,1.2,ml,,,,0.71,ak,ak11333273,2014-07-21T02:26:00.413Z,"64km WSW of Talkeetna, Alaska",earthquake
2014-07-21T01:49:19.827Z,39.9266,-120.8239,6.1046,1.66,ml,10,220.6,0.067,0.1655,nn,nn00452613,2014-07-21T03:41:05.778Z,"6km E of East Quincy, California",earthquake
2014-07-21T01:45:10.400Z,38.7885,-122.7398,2.1,1.4,Md,17,43.2,0.00898315,0.02,nc,nc72261251,2014-07-21T03:47:07.502Z,"1km NE of The Geysers, California",earthquake
2014-07-21T01:39:58.000Z,61.2623,-152.4236,0,2.3,ml,,,,0.77,ak,ak11333264,2014-07-21T02:25:59.530Z,"88km NW of Nikiski, Alaska",earthquake
2014-07-21T01:33:50.000Z,63.5437,-147.4159,0.6,1.6,ml,,,,0.87,ak,ak11333262,2014-07-21T02:02:44.218Z,"78km ENE of Cantwell, Alaska",earthquake
2014-07-21T01:30:52.300Z,38.8183,-122.7967,3,1,Md,12,79.2,0.00898315,0.02,nc,nc72261246,2014-07-21T03:35:06.197Z,"5km NW of The Geysers, California",earthquake
2014-07-21T01:21:49.000Z,38.7905,-122.7688,3.9,0.6,Md,7,93.6,0.01796631,0.01,nc,nc72261236,2014-07-21T02:51:06.450Z,"1km NW of The Geysers, California",earthquake
2014-07-21T01:21:14.968Z,40.1572,-121.107,11.3171,1.21,ml,7,255.08,0.337,0.1635,nn,nn00452611,2014-07-21T03:26:08.162Z,"13km W of Greenville, California",earthquake
2014-07-21T01:20:12.530Z,32.864,-116.2101667,5.56,1.25,ml,16,82,0.06263,0.23,ci,ci37248872,2014-07-21T01:24:05.640Z,"30km E of Pine Valley, California",earthquake
2014-07-21T01:14:32.200Z,46.2062,-122.094,11.1,0.2,Md,,230.4,0.04491576,0.2,uw,uw60062838,2014-07-21T16:30:17.923Z,"41km SSE of Morton, Washington",earthquake
2014-07-21T01:04:11.000Z,60.288,-140.3532,9.9,1.3,ml,,,,0.25,ak,ak11333257,2014-07-21T01:36:57.913Z,"89km NNW of Yakutat, Alaska",earthquake
2014-07-21T01:02:56.000Z,51.4224,-174.366,11.9,2.3,ml,,,,0.5,ak,ak11333254,2014-07-21T03:26:23.561Z,"86km S of Atka, Alaska",earthquake
2014-07-21T01:01:15.740Z,34.0188333,-117.1238333,17.4,0.9,ml,16,74,0.01912,0.32,ci,ci37248864,2014-07-21T01:05:07.500Z,"5km S of Mentone, California",earthquake
2014-07-21T00:57:24.000Z,61.6331,-149.7127,33.4,1.9,ml,,,,0.79,ak,ak11333251,2014-07-21T01:36:56.473Z,"5km W of Meadow Lakes, Alaska",earthquake
2014-07-21T00:55:59.100Z,46.2008,-122.1067,10.5,0.1,Md,,237.6,0.04491576,0.14,uw,uw60062833,2014-07-21T16:36:28.628Z,"41km NE of Amboy, Washington",earthquake
2014-07-21T00:46:43.740Z,34.0545,-117.2805,19.16,1.12,ml,28,72,0.04872,0.34,ci,ci37248856,2014-07-21T00:51:27.340Z,"1km WNW of Loma Linda, California",earthquake
2014-07-21T00:34:57.000Z,59.2829,-152.6345,63.1,2.1,ml,,,,0.56,ak,ak11333247,2014-07-21T03:26:19.895Z,"71km SW of Anchor Point, Alaska",earthquake
2014-07-21T00:21:26.740Z,-20.1312,-70.6319,21.84,4.8,mb,,96,0.605,0.85,us,usb000ruwb,2014-07-21T08:24:00.406Z,"52km W of Iquique, Chile",earthquake
2014-07-21T00:16:29.220Z,34.2466667,-118.4166667,8.71,1.39,ml,21,79,0.06266,0.26,ci,ci37248848,2014-07-21T00:22:21.530Z,"4km SSE of San Fernando, California",earthquake
2014-07-21T00:13:53.600Z,38.835,-122.8067,2.9,0.9,Md,15,54,0.00898315,0.02,nc,nc72261216,2014-07-21T02:16:02.589Z,"7km W of Cobb, California",earthquake
2014-07-21T00:01:46.400Z,19.3682,-155.2327,32.4,1.8,Md,,50.4,0.00898315,0.24,hv,hv60735591,2014-07-21T00:05:12.909Z,"6km S of Volcano, Hawaii",earthquake
2014-07-20T23:56:13.653Z,37.4078,-118.6226,8.8593,0.37,ml,7,127.87,0.072,0.1804,nn,nn00452604,2014-07-21T14:28:50.471Z,"15km WNW of West Bishop, California",earthquake
2014-07-20T23:48:07.900Z,39.9642,-120.7647,17.2,2.1,Md,6,216,0.21559567,0.01,nc,nc72261196,2014-07-21T23:21:05.726Z,"11km ENE of East Quincy, California",earthquake
2014-07-20T23:38:22.100Z,38.8185,-122.818,2.9,0.7,Md,10,82.8,0.00898315,0.02,nc,nc72261191,2014-07-21T01:24:06.903Z,"7km NW of The Geysers, California",earthquake
2014-07-20T23:30:27.000Z,61.4042,-151.0381,70.9,1.3,ml,,,,0.29,ak,ak11333239,2014-07-21T00:01:00.277Z,"59km WSW of Big Lake, Alaska",earthquake
2014-07-20T23:23:37.200Z,46.1943,-122.0835,11.6,0.3,Md,,255.6,0.06288207,0.09,uw,uw60062823,2014-07-21T16:19:26.777Z,"42km NE of Amboy, Washington",earthquake
2014-07-20T23:20:37.000Z,61.2389,-150.8408,64.8,1.1,ml,,,,0.34,ak,ak11333234,2014-07-21T03:26:22.578Z,"50km W of Anchorage, Alaska",earthquake
2014-07-20T23:20:30.500Z,46.1957,-122.085,11.8,0.3,Md,,223.2,0.06288207,0.1,uw,uw60062818,2014-07-21T16:16:46.471Z,"42km NE of Amboy, Washington",earthquake
2014-07-20T23:18:45.000Z,46.2025,-122.0818,11.7,0.2,Md,,237.6,0.05389892,0.18,uw,uw60062813,2014-07-21T16:14:11.204Z,"42km SSE of Morton, Washington",earthquake
2014-07-20T23:11:45.400Z,46.2055,-122.0833,12.2,0.2,Md,,237.6,0.05389892,0.13,uw,uw60062808,2014-07-21T16:11:35.948Z,"41km SSE of Morton, Washington",earthquake
2014-07-20T23:09:10.960Z,-20.4649,-178.0751,540.04,4.4,mb,,115,4.552,0.9,us,usb000ruw4,2014-07-21T07:11:44.725Z,"68km ENE of Ndoi Island, Fiji",earthquake
2014-07-20T23:05:48.000Z,40.2813,-121.3785,6.3,2,Md,9,151.2,0.11678099,0.06,nc,nc72261171,2014-07-21T01:53:10.142Z,"12km WSW of Chester, California",earthquake
2014-07-20T22:46:21.050Z,35.6741667,-118.462,10.39,0.73,ml,7,106,0.015,0.06,ci,ci37248840,2014-07-21T16:40:14.505Z,"3km S of Wofford Heights, California",earthquake
2014-07-20T22:40:01.080Z,33.9008333,-116.5326667,14.85,0.77,ml,24,43,0.1104,0.33,ci,ci37248832,2014-07-20T22:44:04.520Z,"1km E of Garnet, California",earthquake
2014-07-20T22:32:20.600Z,38.813,-122.8122,3.2,1.4,Md,26,90,0.00898315,0.02,nc,nc72261156,2014-07-21T00:56:08.938Z,"6km NW of The Geysers, California",earthquake
2014-07-20T22:27:11.800Z,37.8347,-121.7852,15.9,2.5,Md,50,126,0.02694946,0.16,nc,nc72261151,2014-07-21T21:34:09.032Z,"10km E of Blackhawk, California",earthquake
2014-07-20T22:18:30.388Z,35.4771,-116.2741,8.2584,1.61,ml,4,237.63,0.288,0.1102,nn,nn00452594,2014-07-21T03:24:57.131Z,"29km NW of Baker, California",earthquake
2014-07-20T22:05:07.600Z,38.7607,-122.7275,2.6,0.5,Md,9,122.4,0.01796631,0.01,nc,nc72261141,2014-07-20T23:58:06.552Z,"3km SE of The Geysers, California",earthquake
2014-07-20T21:43:00.660Z,34.2756667,-117.0148333,7.59,1.64,ml,48,55,0.02027,0.24,ci,ci37248824,2014-07-20T21:53:58.930Z,"10km WNW of Big Bear Lake, California",earthquake
2014-07-20T21:35:01.000Z,50.9367,179.5841,50.2,3.7,ml,,,,0.47,ak,ak11333151,2014-07-21T05:37:38.776Z,"98km WSW of Amatignak Island, Alaska",earthquake
2014-07-20T21:33:52.400Z,42.3365,-111.565,7,1.8,Ml,,111.6,0.44915764,0.13,uu,uu60077942,2014-07-21T19:25:51.016Z,"18km NW of Paris, Idaho",earthquake
2014-07-20T21:32:52.000Z,61.8904,-149.8958,39.2,1.5,ml,,,,0.41,ak,ak11333150,2014-07-20T22:07:21.406Z,"17km NNE of Willow, Alaska",earthquake
2014-07-20T21:07:57.100Z,49.4155,-120.5155,0,1.9,Ml,,208.8,0.59288809,0.37,uw,uw60823277,2014-07-21T03:23:58.167Z,"4km S of Princeton, Canada",quarry
2014-07-20T20:58:41.760Z,32.8983333,-116.2696667,8.75,1.33,ml,23,70,0.02276,0.28,ci,ci37248816,2014-07-20T21:09:39.000Z,"25km ENE of Pine Valley, California",earthquake
2014-07-20T20:52:32.190Z,33.6075,-116.8135,13.3,0.18,ml,9,152,0.04347,0.32,ci,ci37248808,2014-07-20T20:56:53.650Z,"14km WNW of Anza, California",earthquake
2014-07-20T20:47:01.000Z,63.0573,-151.5491,7,1.8,ml,,,,0.93,ak,ak11333082,2014-07-20T21:19:28.837Z,"110km NW of Talkeetna, Alaska",earthquake
2014-07-20T20:42:53.560Z,33.9368333,-117.916,1.37,1.2,ml,17,119,0.01068,0.24,ci,ci37248800,2014-07-20T20:47:30.990Z,"2km E of La Habra, California",earthquake
2014-07-20T20:29:01.900Z,38.836,-122.7982,2.9,0.6,Md,10,133.2,0.00898315,0.01,nc,nc72261116,2014-07-20T22:30:16.865Z,"6km WNW of Cobb, California",earthquake
2014-07-20T20:28:58.010Z,40.5828323,-124.0950012,17.86,1.81,md,8,245,0.1666,0.11,nc,nc72261121,2014-07-20T22:59:25.162Z,"3km N of Hydesville, California",earthquake
2014-07-20T20:23:03.600Z,38.7602,-122.7258,2.3,1,Md,15,57.6,0.01796631,0.03,nc,nc72261111,2014-07-20T22:01:13.682Z,"3km SE of The Geysers, California",earthquake
2014-07-20T20:16:55.000Z,53.7223,-165.7336,70.2,1.9,ml,,,,0.31,ak,ak11333259,2014-07-21T03:26:04.331Z,"46km S of Akutan, Alaska",earthquake
2014-07-20T19:48:38.640Z,35.5105,-116.2445,0.69,3,ml,17,93,0.2721,0.13,ci,ci37248784,2014-07-21T13:22:48.970Z,"31km NNW of Baker, California",earthquake
2014-07-20T19:46:11.323Z,39.598,-120.1161,6.5334,0.66,ml,8,118.72,0.118,0.1333,nn,nn00452577,2014-07-21T03:23:38.549Z,"14km NW of Verdi, Nevada",earthquake
2014-07-20T19:43:26.000Z,63.1176,-151.4104,0.1,2.1,ml,,,,0.64,ak,ak11333011,2014-07-20T20:10:10.237Z,"110km NW of Talkeetna, Alaska",earthquake
2014-07-20T19:43:22.240Z,35.5138333,-116.2418333,2.55,3.24,ml,19,93,0.2709,0.1,ci,ci37248768,2014-07-21T17:49:06.520Z,"31km NNW of Baker, California",earthquake
2014-07-20T19:31:38.000Z,63.5454,-147.3322,0.1,2.4,ml,,,,0.62,ak,ak11333006,2014-07-20T20:10:09.266Z,"82km ENE of Cantwell, Alaska",earthquake
2014-07-20T19:17:41.550Z,33.482,-116.724,11.92,0.54,ml,19,141,0.04857,0.33,ci,ci37248760,2014-07-20T19:21:37.620Z,"9km SSW of Anza, California",earthquake
2014-07-20T19:15:26.200Z,38.8078,-122.7917,1.3,1.3,Md,24,57.6,0,0.02,nc,nc72261101,2014-07-20T21:03:42.414Z,"4km NW of The Geysers, California",earthquake
2014-07-20T19:13:24.900Z,38.8235,-122.8445,2.4,0.6,Md,11,75.6,0.00898315,0.03,nc,nc72261096,2014-07-20T20:49:40.852Z,"9km NW of The Geysers, California",earthquake
2014-07-20T19:01:11.800Z,47.3552,-122.316,29.9,1.9,Ml,,93.6,0.03593261,0.27,uw,uw60823222,2014-07-21T03:21:27.280Z,"3km N of Federal Way, Washington",earthquake
2014-07-20T18:39:14.000Z,60.3521,-140.3326,1,1.7,ml,,,,0.7,ak,ak11332910,2014-07-20T18:58:12.200Z,"95km NNW of Yakutat, Alaska",earthquake
2014-07-20T18:32:48.460Z,44.5985,148.748,70,6.2,mww,,31,4.44,1.14,us,usb000ruu6,2014-07-21T14:56:08.000Z,"98km SE of Kuril'sk, Russia",earthquake
2014-07-20T18:27:18.000Z,59.8901,-153.628,100,2.9,ml,,,,1.23,ak,ak11332893,2014-07-21T02:30:01.101Z,"73km ENE of Old Iliamna, Alaska",earthquake
2014-07-20T18:15:35.000Z,60.3862,-140.352,0.1,2,ml,,,,0.74,ak,ak11332885,2014-07-20T18:58:13.174Z,"99km NNW of Yakutat, Alaska",earthquake
2014-07-20T18:15:01.000Z,61.3975,-150.5147,3.7,1.4,ml,,,,0.32,ak,ak11332881,2014-07-21T03:20:19.425Z,"32km WSW of Big Lake, Alaska",earthquake
2014-07-20T18:14:38.000Z,65.1521,-149.0946,1,1,ml,,,,0.82,ak,ak11332880,2014-07-21T03:20:18.617Z,"61km NW of Ester, Alaska",earthquake
2014-07-20T18:14:13.201Z,39.6028,-120.1214,2.6894,-0.01,ml,7,91.44,0.012,0.0552,nn,nn00452571,2014-07-21T22:52:27.762Z,"14km NW of Verdi, Nevada",earthquake
2014-07-20T18:08:59.340Z,34.4873333,-116.52,2.29,1.58,ml,23,56,0.1431,0.2,ci,ci37248744,2014-07-20T18:12:54.670Z,"39km NE of Big Bear City, California",earthquake
2014-07-20T18:08:20.000Z,61.9265,-151.058,69.8,1.5,ml,,,,0.62,ak,ak11332879,2014-07-20T18:29:59.088Z,"57km WNW of Willow, Alaska",earthquake
2014-07-20T18:03:20.000Z,63.5422,-150.7958,0.1,1.5,ml,,,,0.9,ak,ak11332876,2014-07-20T18:30:02.749Z,"93km W of Cantwell, Alaska",earthquake
2014-07-20T17:41:49.700Z,47.396,-121.8045,20.6,0.9,Md,,154.8,0.02694946,0.07,uw,uw60823207,2014-07-21T03:21:28.909Z,"8km SSW of Riverbend, Washington",earthquake
2014-07-20T17:33:19.000Z,60.2916,-148.1614,15.9,1.7,ml,,,,0.34,ak,ak11332870,2014-07-20T18:04:01.040Z,"60km SSE of Whittier, Alaska",earthquake
2014-07-20T17:33:15.730Z,34.0063333,-117.0116667,17.26,0.71,ml,16,55,0.1074,0.29,ci,ci37248736,2014-07-20T17:37:30.260Z,"4km SE of Yucaipa, California",earthquake
2014-07-20T17:29:31.810Z,33.6338333,-116.6976667,15.95,0.86,ml,22,59,0.04024,0.06,ci,ci37248728,2014-07-21T16:34:34.730Z,"9km NNW of Anza, California",earthquake
2014-07-20T17:28:23.730Z,33.6306667,-116.6928333,16.14,1.3,ml,37,29,0.05889,0.29,ci,ci37248720,2014-07-20T17:39:29.120Z,"8km NNW of Anza, California",earthquake
2014-07-20T17:23:37.100Z,19.3323,-155.1402,2.1,2.1,Ml,,288,0.05389892,0.34,hv,hv60735326,2014-07-21T01:26:08.193Z,"14km SE of Volcano, Hawaii",earthquake
2014-07-20T17:23:33.500Z,19.4008,-154.9857,2.5,2.5,Ml,,180,0.03593261,0.12,hv,hv60735321,2014-07-22T00:12:08.730Z,"10km SW of Leilani Estates, Hawaii",earthquake
2014-07-20T17:22:23.000Z,60.3722,-140.2147,0.7,1.3,ml,,,,0.78,ak,ak11332868,2014-07-20T17:37:56.555Z,"95km NNW of Yakutat, Alaska",earthquake
2014-07-20T17:13:19.570Z,33.6668333,-116.762,17.76,0.55,ml,19,119,0.06299,0.09,ci,ci37248712,2014-07-21T16:29:44.430Z,"9km SSW of Idyllwild-Pine Cove, California",earthquake
2014-07-20T16:52:17.180Z,33.9746667,-117.1273333,14.9,0.99,ml,8,78,0.0619,0.21,ci,ci37248704,2014-07-20T16:56:42.650Z,"7km WSW of Calimesa, California",earthquake
2014-07-20T16:51:33.000Z,61.5418,-146.4784,35.4,1.5,ml,,,,0.47,ak,ak11332862,2014-07-20T17:15:39.968Z,"46km N of Valdez, Alaska",earthquake
2014-07-20T16:50:09.680Z,32.8925,-116.275,8.85,1.54,ml,30,73,0.0301,0.29,ci,ci37248696,2014-07-20T16:54:24.320Z,"25km ENE of Pine Valley, California",earthquake
2014-07-20T16:38:10.080Z,32.8956667,-116.2711667,6.58,1.38,ml,26,72,0.02561,0.17,ci,ci37248688,2014-07-21T16:24:38.490Z,"25km ENE of Pine Valley, California",earthquake
2014-07-20T16:37:21.000Z,63.5122,-149.7345,100,2.7,ml,,,,0.96,ak,ak11332802,2014-07-21T00:40:15.975Z,"41km WNW of Cantwell, Alaska",earthquake
2014-07-20T16:33:15.600Z,38.803,-122.8632,2.8,1.4,Md,21,100.8,0,0.03,nc,nc72261031,2014-07-20T18:12:53.517Z,"9km WNW of The Geysers, California",earthquake
2014-07-20T16:26:54.000Z,60.3379,-140.2767,0.6,1.6,ml,,,,0.96,ak,ak11332798,2014-07-20T16:52:46.234Z,"93km NNW of Yakutat, Alaska",earthquake
2014-07-20T16:26:46.250Z,33.5993333,-116.7936667,14.29,0.96,ml,26,52,0.02531,0.16,ci,ci37248672,2014-07-20T16:31:05.720Z,"12km WNW of Anza, California",earthquake
2014-07-20T16:18:00.366Z,39.6006,-120.1172,5.9836,0.04,ml,8,119.36,0.12,0.1084,nn,nn00452567,2014-07-21T03:22:08.328Z,"14km SW of Cold Springs, Nevada",earthquake
2014-07-20T16:15:50.000Z,64.8459,-147.4332,3.5,0.9,ml,,,,0.01,ak,ak11332796,2014-07-20T16:52:44.835Z,"6km NE of Badger, Alaska",earthquake
2014-07-20T16:14:08.230Z,36.095,-117.866,4.27,0.33,ml,6,162,0.02443,0.06,ci,ci37248664,2014-07-21T16:03:09.249Z,"49km N of Inyokern, California",earthquake
2014-07-20T16:11:51.500Z,38.8442,-122.877,2.5,0.7,Md,9,108,0.00898315,0.02,nc,nc72261021,2014-07-20T17:14:07.121Z,"12km ENE of Cloverdale, California",earthquake
2014-07-20T16:04:36.000Z,60.0732,-141.6176,0.9,1.6,ml,,,,0.85,ak,ak11332792,2014-07-20T16:25:14.512Z,"45km E of Cape Yakataga, Alaska",earthquake
2014-07-20T16:02:28.000Z,60.3186,-140.2843,0.1,1.4,ml,,,,0.79,ak,ak11332790,2014-07-20T16:25:13.494Z,"91km NNW of Yakutat, Alaska",earthquake
2014-07-20T15:43:51.700Z,47.5142,-121.7558,12.6,0.8,Md,,144,0.08983153,0.12,uw,uw60823157,2014-07-21T03:17:22.878Z,"3km NE of North Bend, Washington",earthquake
2014-07-20T15:39:04.000Z,50.5055,179.3858,11.3,2.9,ml,,,,1.49,ak,ak11332784,2014-07-21T03:19:42.947Z,"135km SW of Amatignak Island, Alaska",earthquake
2014-07-20T15:36:08.050Z,32.7621667,-115.5311667,13.31,1.51,ml,11,193,0.08309,0.28,ci,ci37248656,2014-07-20T15:40:01.950Z,"3km N of Heber, California",earthquake
2014-07-20T15:24:13.980Z,-4.7805,144.8915,93.84,4.9,mb,,59,5.115,0.77,us,usb000ruth,2014-07-21T03:17:44.181Z,"111km WNW of Madang, Papua New Guinea",earthquake
2014-07-20T15:12:35.900Z,40.9863,-125.4213,3.7,2.8,Md,36,295.2,1.08696149,0.19,nc,nc72260986,2014-07-22T00:54:13.412Z,"106km WNW of Bayview, California",earthquake
2014-07-20T15:03:24.420Z,-4.925,144.7668,94.35,4.8,mb,,224,5.044,0.73,us,usb000rut8,2014-07-21T03:17:23.729Z,"118km WNW of Madang, Papua New Guinea",earthquake
2014-07-20T14:50:55.000Z,60.5684,-149.6746,34.2,1.4,ml,,,,0.18,ak,ak11332732,2014-07-20T15:15:46.482Z,"47km NNW of Bear Creek, Alaska",earthquake
2014-07-20T14:45:27.000Z,19.4732,-155.8455,11.9,1.7,md,,97.1999922240006,0.07186522,0.22,hv,hv60735256,2014-07-20T14:48:41.000Z,"2km NE of Honaunau-Napoopoo, Hawaii",earthquake
2014-07-20T14:18:27.000Z,59.5614,-153.2437,100,2.5,ml,,,,0.53,ak,ak11332724,2014-07-20T22:20:53.914Z,"83km WSW of Anchor Point, Alaska",earthquake
